0_frequency_bin,0_max_magnitude,0_min_magnitude,0_avg_magnitude,0_sd_magnitude,0_avg_difference,0_sd_difference,1_frequency_bin,1_max_magnitude,1_min_magnitude,1_avg_magnitude,1_sd_magnitude,1_avg_difference,1_sd_difference,2_frequency_bin,2_max_magnitude,2_min_magnitude,2_avg_magnitude,2_sd_magnitude,2_avg_difference,2_sd_difference,3_frequency_bin,3_max_magnitude,3_min_magnitude,3_avg_magnitude,3_sd_magnitude,3_avg_difference,3_sd_difference,4_frequency_bin,4_max_magnitude,4_min_magnitude,4_avg_magnitude,4_sd_magnitude,4_avg_difference,4_sd_difference,5_frequency_bin,5_max_magnitude,5_min_magnitude,5_avg_magnitude,5_sd_magnitude,5_avg_difference,5_sd_difference,6_frequency_bin,6_max_magnitude,6_min_magnitude,6_avg_magnitude,6_sd_magnitude,6_avg_difference,6_sd_difference,7_frequency_bin,7_max_magnitude,7_min_magnitude,7_avg_magnitude,7_sd_magnitude,7_avg_difference,7_sd_difference,8_frequency_bin,8_max_magnitude,8_min_magnitude,8_avg_magnitude,8_sd_magnitude,8_avg_difference,8_sd_difference,9_frequency_bin,9_max_magnitude,9_min_magnitude,9_avg_magnitude,9_sd_magnitude,9_avg_difference,9_sd_difference,target_frequency
20.0,148.5045623779297,2.437338352203369,15.05746841430664,27.51660919189453,-0.8068897724151611,2.0654335021972656,21.0,140.7771759033203,2.186444997787476,12.90685749053955,23.89968490600586,-0.7658143043518066,2.215412139892578,41.0,130.00933837890625,1.2647840976715088,11.73232650756836,23.17090606689453,-0.718333899974823,1.8158464431762693,61.0,69.17096710205078,2.054296970367432,8.461645126342773,9.78506851196289,-0.363376647233963,1.2894879579544067,40.0,87.45065307617188,0.8311489224433899,8.057120323181152,15.852062225341797,-0.4820902645587921,1.2211053371429443,102.0,34.62057876586914,1.013235569000244,6.237284183502197,5.886863231658936,-0.1799674928188324,0.7438251376152039,62.0,45.4604377746582,1.0677553415298462,5.48191499710083,6.569462299346924,-0.2354414314031601,0.8275388479232788,103.0,24.728227615356445,0.8992199301719666,4.140175819396973,3.9052422046661377,-0.1270569115877151,0.5090333223342896,42.0,49.370750427246094,0.4392156600952148,4.136603355407715,8.23989200592041,-0.2710880935192108,0.8130509853363037,19.0,41.16807556152344,0.461834967136383,3.958932876586914,7.249686241149902,-0.2173234522342682,0.782798171043396,220.0
20.0,194.74354553222656,3.88763952255249,15.691887855529783,29.20790100097656,-0.69655442237854,2.289010524749756,21.0,177.56307983398438,3.694890022277832,13.23727798461914,24.775075912475582,-0.6345553994178772,2.2152862548828125,41.0,115.6116714477539,0.932819664478302,8.4407320022583,17.32453727722168,-0.4168959558010101,1.3216029405593872,61.0,42.28742218017578,0.3644894361495971,6.309499263763428,7.341060161590576,-0.1470135599374771,0.7229925394058228,40.0,77.28996276855469,0.5351046919822693,5.787008285522461,11.648171424865724,-0.2773437798023224,1.1273314952850342,19.0,56.51561737060547,0.487273097038269,4.210859775543213,7.908120632171631,-0.1767713725566864,1.2457271814346311,62.0,30.090869903564453,0.1576629281044006,4.049732685089111,4.862075805664063,-0.1035438179969787,0.506244421005249,102.0,11.501008987426758,0.4696175754070282,3.1527891159057617,3.188505172729492,-0.0342428870499134,0.1377123743295669,42.0,44.77116775512695,0.3341327607631683,2.980147123336792,6.286816120147705,-0.1600827723741531,0.601372241973877,60.0,14.541306495666504,0.1774985641241073,2.422769069671631,2.727360486984253,-0.0475003570318222,0.3293744027614593,220.0
41.0,256.1282958984375,0.0025034896098077,11.928999900817873,38.65582275390625,-2.06553053855896,6.95777702331543,40.0,172.24169921875,0.002190381521359,7.983206748962402,25.7557430267334,-1.3890283107757568,4.76187801361084,82.0,76.3448486328125,0.004515457432717,6.807074069976807,14.351043701171877,-0.5583926439285278,1.817433476448059,81.0,66.43901062011719,0.0039850049652159,5.270257472991943,11.617244720458984,-0.5266164541244507,1.6838113069534302,42.0,96.28268432617188,0.0015330234309658,4.427761554718018,14.275972366333008,-0.7764608860015869,2.856375932693481,123.0,45.28034591674805,0.0016058455221354,2.4905636310577397,6.576437950134277,-0.3651511073112488,1.310452938079834,122.0,40.29710006713867,0.0014286481309682,2.264253616333008,5.847021579742432,-0.3249651193618774,1.1845424175262451,83.0,22.819244384765625,0.002773845102638,2.144463062286377,4.460599899291992,-0.1614868193864822,0.5434702038764954,164.0,22.71811294555664,0.0004975223564542,1.7701793909072876,3.670932054519653,-0.1832065880298614,0.5788562893867493,163.0,14.364262580871582,0.0004012379213236,1.1187105178833008,2.312488555908203,-0.1158375814557075,0.3819396197795868,440.0
41.0,273.19482421875,0.0198545977473258,17.465694427490234,47.03011703491211,-3.0693814754486084,8.754840850830078,40.0,181.5839385986328,0.016659939661622,11.613856315612791,31.028884887695312,-2.040081739425659,6.112112998962402,82.0,53.76339721679688,0.006227602250874,7.669625282287598,13.47376823425293,-0.5775403380393982,1.1160075664520264,42.0,110.70845794677734,0.0136624285951256,6.602832794189453,17.866491317749023,-1.2437617778778076,4.29149866104126,81.0,44.16450119018555,0.0056272121146321,5.851058006286621,10.452404022216797,-0.4588524997234344,1.0118451118469238,83.0,16.986896514892578,0.0040008267387747,2.40183162689209,4.17861795425415,-0.190819039940834,0.3537162840366363,123.0,8.11095142364502,0.0049175303429365,1.6907957792282104,2.1931188106536865,-0.0910790264606475,0.3711236119270324,122.0,7.073465347290039,0.0045872963964939,1.536365985870361,1.9405192136764529,-0.0794255957007408,0.2029573321342468,39.0,27.29646873474121,0.0073265298269689,1.2191014289855957,3.419889450073242,-0.3066161870956421,2.596065044403076,164.0,7.441856384277344,0.0004566763527691,0.7751303911209106,1.5128892660140991,-0.0836112275719642,0.1794877052307129,440.0
46.0,138.25112915039062,3.532165765762329,21.549991607666016,21.13335418701172,-0.5899459719657898,1.984346628189087,23.0,159.6712646484375,0.4193636476993561,21.51483726501465,26.94907760620117,-0.7066357135772705,1.9002050161361692,45.0,98.60902404785156,2.946169853210449,14.831876754760742,14.848798751831056,-0.4141109585762024,1.4756178855895996,22.0,95.99968719482422,0.2871339321136474,13.075116157531738,16.285144805908203,-0.4212256669998169,1.4504040479660034,24.0,67.99580383300781,0.5861806869506836,8.773399353027344,11.043828010559082,-0.2934099435806274,1.0269616842269895,47.0,46.98194122314453,0.8941748738288879,7.594132900238037,7.233387947082519,-0.1873603612184524,0.7067391276359558,92.0,43.24232864379883,0.2932047545909881,4.634829044342041,6.933913230895996,-0.193934679031372,1.0236055850982666,91.0,28.46485710144043,0.0784665420651435,3.374168872833252,4.75633430480957,-0.1140794456005096,0.7005875110626221,69.0,24.159671783447266,0.0915921404957771,2.424845933914185,3.4075188636779785,-0.1075701490044593,0.4613630175590515,138.0,18.96828842163086,0.0134622640907764,2.0855512619018555,3.2301278114318848,-0.0860109254717826,0.3795511424541473,246.9416506280621
92.0,108.6353530883789,0.0080693401396274,10.873902320861816,21.128936767578125,-0.7439998984336853,2.1220619678497314,46.0,144.08889770507812,0.0124440919607877,8.604172706604004,22.102169036865234,-1.0005308389663696,3.306381225585937,91.0,70.45857238769531,0.0067689465358853,7.68543004989624,14.402209281921388,-0.4714349210262298,1.373558521270752,45.0,61.15178298950195,0.009860404767096,4.690197944641113,11.35777473449707,-0.4245966672897339,1.3755080699920654,47.0,86.01029968261719,0.0084028355777263,4.013891696929932,11.370431900024414,-0.5972354412078857,2.590925931930542,93.0,44.42902374267578,0.0051407553255558,3.751280069351196,7.675572395324707,-0.2827711701393127,1.0707087516784668,138.0,24.18205070495605,0.0012241915101185,1.5514744520187378,3.357248067855835,-0.1679224073886871,0.8152576088905334,184.0,18.417673110961918,0.0003659905923996,1.4700387716293335,3.178551435470581,-0.1217081546783447,0.5390021800994873,137.0,16.098390579223633,0.0009706951095722,1.0145416259765625,2.2178761959075928,-0.1117876395583152,0.5456526279449463,185.0,11.28009796142578,0.0003196952748112,0.8650370240211487,1.775406002998352,-0.0401115529239177,0.4751826524734497,493.8833012561241
61.0,126.95225524902344,2.735217332839966,10.99980640411377,18.940509796142575,-0.4167143702507019,1.5179535150527954,36.0,60.44176483154297,2.023432970046997,10.01706886291504,10.95202922821045,-0.1871116906404495,0.5187533497810364,37.0,46.29777908325195,1.7514276504516602,8.599516868591309,9.322370529174805,-0.1341880112886428,0.4840849339962005,60.0,111.55286407470705,1.9361813068389893,7.938277721405029,14.14315414428711,-0.3477988243103027,1.750784993171692,12.0,74.2846450805664,0.7245708703994751,6.5879011154174805,12.319886207580566,-0.2463041245937347,0.869232177734375,49.0,32.76041030883789,1.4315133094787598,6.101774215698242,7.134059429168701,-0.098594956099987,0.4323412775993347,48.0,36.00163650512695,1.281459093093872,5.620589256286621,6.605492115020752,-0.1093476638197898,0.3657583892345428,24.0,67.70600891113281,1.2182459831237793,4.800958156585693,8.951244354248047,-0.2228250056505203,0.8792102336883545,85.0,35.226070404052734,0.0658496245741844,4.800220489501953,5.157079696655273,-0.1073885485529899,0.4999655187129974,73.0,48.67717361450195,0.1006600186228752,4.3038105964660645,8.47026538848877,-0.1622764021158218,0.5372921228408813,130.8127826502993
36.0,80.9935531616211,4.075335502624512,17.897489547729492,17.05633544921875,-0.3674682974815368,0.6180674433708191,37.0,66.38563537597656,3.7264676094055176,15.322423934936523,14.460394859313965,-0.2889168858528137,0.5157660245895386,12.0,84.90044403076172,1.7140334844589231,12.358010292053224,16.34742546081543,-0.3969376385211944,1.3464912176132202,61.0,84.30917358398438,1.7622127532958984,10.89191722869873,14.799596786499023,-0.3984574973583221,0.9309480786323548,49.0,41.39356231689453,1.91738760471344,10.561782836914062,9.251580238342283,-0.1821810752153396,0.293302446603775,85.0,44.90302276611328,3.139899492263794,9.958354949951172,7.272071838378906,-0.2047211825847625,0.578930139541626,48.0,41.86572265625,1.9200856685638428,9.783069610595703,8.529034614562988,-0.1844270974397659,0.4247242212295532,73.0,45.86553192138672,2.4414727687835693,8.156800270080566,9.61739730834961,-0.2098816335201263,0.3838446140289306,24.0,113.95792388916016,0.1167681664228439,8.02549934387207,19.84120750427246,-0.5521261096000671,1.6300548315048218,60.0,59.02017974853516,1.3301060199737549,7.866316795349121,10.558501243591309,-0.2770669162273407,0.6444994211196899,130.8127826502993
49.0,100.51806640625,0.8032383918762207,14.278943061828612,14.96163272857666,-0.2689085602760315,1.1002048254013062,48.0,102.16881561279295,1.2328011989593506,13.94862461090088,14.73820686340332,-0.2810416221618652,1.1571307182312012,24.0,157.85816955566406,0.2392744868993759,8.563691139221191,18.79253578186035,-0.455231249332428,2.0434610843658447,25.0,103.1133804321289,0.1340285241603851,5.926972389221191,12.72917652130127,-0.2862045764923095,1.6264877319335938,97.0,21.683521270751957,0.2726775407791137,5.744156837463379,5.581348896026611,-0.0615557543933391,0.4779882729053497,98.0,15.52625846862793,0.2716975212097168,3.9447853565216064,3.717892646789551,-0.0439014695584774,0.3266260325908661,73.0,15.002212524414062,0.0378406904637813,3.882601499557495,3.93791937828064,-0.0377706252038478,0.2839972674846649,23.0,57.359806060791016,0.0729681029915809,3.0267174243927,6.6993842124938965,-0.1464861035346985,1.3324369192123413,50.0,22.282060623168945,0.3244151771068573,3.0157666206359863,3.178191900253296,-0.0589343309402465,0.3093709349632263,47.0,24.980846405029297,0.180452674627304,2.7067697048187256,2.9848244190216064,-0.0676585957407951,0.3920062184333801,261.6255653005986
49.0,237.6577606201172,0.0099672358483076,17.441551208496094,40.092529296875,-1.6277246475219729,5.555059432983398,48.0,242.43609619140625,0.0095081161707639,16.132652282714844,37.91767883300781,-1.6604561805725098,5.567836284637451,50.0,56.33625793457031,0.0056573785841465,4.205916881561279,9.48133945465088,-0.3557239770889282,1.3567185401916504,97.0,14.074892044067385,0.0040441756136715,3.1488075256347656,3.7689743041992183,-0.0954204127192497,0.3762886822223663,47.0,53.062461853027344,0.0047342497855424,3.0094242095947266,7.370725154876709,-0.3634091019630432,1.5071254968643188,96.0,10.579483032226562,0.0040090889669954,1.6694035530090332,2.167430639266968,-0.0724347531795501,0.2934018969535827,98.0,6.37062406539917,0.0043646898120641,1.5314724445343018,1.8001562356948853,-0.0264223217964172,0.2557120621204376,146.0,12.637534141540527,6.473460234701633e-05,1.27589750289917,2.77956223487854,-0.0603341460227966,0.7885417342185974,145.0,8.805627822875977,4.835122308577411e-05,0.8942449688911438,1.8924466371536253,-0.0108302114531397,0.624647855758667,195.0,8.841204643249512,3.5076393345434553e-08,0.8107660412788391,1.7005375623703003,-0.0605561956763267,0.4860188066959381,523.2511306011972
48.0,160.77476501464844,0.0017324982909485,5.841728210449219,16.999300003051758,-0.6900129914283752,3.624054193496704,49.0,168.9867401123047,0.0016906638629734,5.816137790679932,17.68022918701172,-0.7252577543258667,3.847376585006714,97.0,15.9517183303833,0.0003349790349602,2.353116750717163,3.432464838027954,-0.0684608742594719,0.4944975972175598,146.0,17.901580810546875,5.243349505690276e-07,2.1114695072174072,3.9332268238067623,-0.0609235055744648,0.7439695596694946,145.0,13.420862197875977,8.244624183362249e-08,1.554466724395752,2.877638816833496,-0.0444879978895187,0.4301038682460785,50.0,43.33643341064453,0.0010759147116914,1.266714334487915,4.25320291519165,-0.1859886646270752,1.0804585218429563,47.0,35.78708267211914,0.0011462345719337,1.2627524137496948,3.535649299621582,-0.1110499575734138,1.330325961112976,96.0,10.67095947265625,0.0002670815447345,1.222947597503662,1.8139665126800537,-0.0457969643175601,0.3219262063503265,98.0,7.131925106048584,0.0002643932821229,1.167332410812378,1.7006080150604248,-0.0306079871952533,0.2922396063804626,147.0,6.53715705871582,2.956099933726364e-07,0.7572973370552063,1.3866254091262815,-0.0262109879404306,0.2451641261577606,523.2511306011972
58.0,87.92027282714844,0.568599283695221,15.705426216125488,16.40200424194336,-0.3630101978778839,1.2412755489349363,43.0,83.10520935058594,0.3647850453853607,13.026376724243164,16.540502548217773,-0.3449728786945343,1.1149431467056274,57.0,68.72529602050781,0.2009506523609161,12.539977073669434,13.100911140441896,-0.2817326188087463,1.029876947402954,44.0,57.2210578918457,0.2967064678668976,8.835400581359863,11.350090980529783,-0.2360488772392273,0.7603792548179626,29.0,86.41791534423828,0.3197334408760071,8.094779968261719,12.808331489562988,-0.3618945479393005,1.4467452764511108,14.0,48.503028869628906,0.4083898663520813,7.289355278015137,8.730645179748535,-0.1880569458007812,1.1790308952331543,72.0,38.09255599975586,0.7698754072189331,7.151456832885742,7.126132488250732,-0.1580964922904968,0.6324352025985718,15.0,35.60177230834961,0.3431713879108429,6.117789268493652,7.194943904876709,-0.0679110810160636,1.2820743322372437,101.0,24.526674270629883,0.1447119861841201,5.734720230102539,5.221556186676025,-0.094220332801342,0.7116559743881226,28.0,66.8532485961914,0.3065382540225982,5.477194786071777,8.76646614074707,-0.2877458930015564,1.0750640630722046,155.56349186104046
58.0,103.30585479736328,1.9355740547180176,22.51946830749512,20.58509635925293,-0.3918590843677521,1.4384822845458984,57.0,78.81616973876953,1.0392311811447144,18.077560424804688,16.41703224182129,-0.2932347655296325,1.209553599357605,72.0,45.93831253051758,0.2653306424617767,10.705101013183594,10.259157180786133,-0.1705043017864227,0.8136054277420044,14.0,54.11803436279297,1.098066806793213,9.201311111450195,10.389715194702148,-0.1766947209835052,1.2773114442825315,29.0,124.31028747558594,0.2683272659778595,9.199920654296877,14.805624961853027,-0.4858920276165008,2.069900751113892,15.0,49.93626022338867,0.5944635272026062,7.825455188751221,8.742631912231445,-0.0904207155108451,2.0306150913238525,73.0,28.42243766784668,0.2810892462730407,6.58131742477417,6.279058456420898,-0.1047623008489608,0.467446506023407,59.0,30.493364334106445,0.3258643746376037,6.438923358917236,5.913061141967773,-0.1108224019408226,0.4802567660808563,43.0,41.65414047241211,1.0482827425003052,6.284239292144775,6.831747531890869,-0.1633244305849075,0.6085165739059448,28.0,85.8733901977539,0.0375791303813457,6.182605743408203,10.008298873901367,-0.3343750536441803,1.4963113069534302,155.56349186104046
58.0,167.72494506835938,1.766923189163208,14.426374435424805,29.95449447631836,-0.783881664276123,2.0324103832244877,57.0,135.8838348388672,1.3937771320343018,11.634713172912598,23.501405715942383,-0.6335117220878601,2.070852041244507,87.0,53.54661178588867,0.3152699470520019,7.701761722564697,10.19786548614502,-0.2546954154968261,0.6294333338737488,86.0,48.907981872558594,0.2494353502988815,7.162840843200684,9.487470626831056,-0.2326213717460632,0.590399980545044,29.0,186.47776794433597,0.0201602354645729,7.005075454711914,25.423627853393555,-0.8921177387237549,3.393651247024536,28.0,117.03777313232422,0.0083973035216331,4.462179183959961,16.003084182739258,-0.5597676038742065,2.096400022506714,59.0,52.25049209594727,0.3939967453479767,4.118536472320557,8.908662796020508,-0.239837110042572,0.7271073460578918,30.0,76.13711547851562,0.004463751334697,2.7525205612182617,10.21099090576172,-0.3639322817325592,1.456633448600769,88.0,12.159461975097656,0.1320002675056457,1.758944034576416,2.300417900085449,-0.0556015595793724,0.1785940080881118,116.0,31.558032989501957,0.0296977590769529,1.6291111707687378,3.933825254440308,-0.1508090943098068,0.6190564036369324,311.1269837220809
58.0,144.40196228027344,2.946859359741211,20.704132080078125,28.96165657043457,-0.7846799492835999,1.7779425382614136,57.0,114.92133331298828,2.094557285308838,17.065256118774414,22.85851287841797,-0.5397171378135681,1.6812455654144287,29.0,195.62876892089844,0.0954613983631134,9.722411155700684,28.57818031311035,-1.100454330444336,3.7016122341156006,87.0,49.60584259033203,0.2023400366306305,8.255074501037598,9.568997383117676,-0.2535594701766968,0.6601913571357727,86.0,49.16331100463867,0.4520203173160553,7.898557662963867,9.033997535705566,-0.2512473165988922,0.668635368347168,28.0,120.55108642578124,0.0864366441965103,6.292668342590332,18.28847885131836,-0.6768033504486084,2.2268455028533936,59.0,49.156925201416016,0.9222761392593384,5.707707405090332,8.509647369384766,-0.2601800560951233,0.841055154800415,30.0,79.4400634765625,0.0191647093743085,3.7185816764831534,11.07931900024414,-0.4461248219013214,1.6198691129684448,56.0,18.559812545776367,0.1301947385072708,2.3630948066711426,2.9890449047088623,-0.0327766388654708,0.7444828152656555,88.0,11.196632385253906,0.0378221832215786,1.81646728515625,2.13876748085022,-0.0495637618005275,0.1887345016002655,311.1269837220809
51.0,64.89814758300781,0.9961685538291932,12.088445663452148,11.716187477111816,-0.2386847734451294,0.6400265693664551,52.0,56.91265106201172,0.3719852864742279,10.426329612731934,10.153698921203612,-0.2088165581226349,0.5449609756469727,34.0,64.09861755371094,1.6307138204574585,7.981856822967529,11.574230194091797,-0.2291320711374282,0.7965437769889832,17.0,215.38868713378903,0.0582704544067382,7.640682220458984,23.32136344909668,-0.836247444152832,4.322502613067627,35.0,46.57665252685547,1.209559202194214,5.360787391662598,7.74156904220581,-0.1272647827863693,0.8549758195877075,18.0,122.02040100097656,0.2336399406194687,4.220096111297607,12.785127639770508,-0.4732317626476288,2.9329967498779297,16.0,103.01700592041016,0.1109357848763465,3.4947714805603027,10.826302528381348,-0.3986451923847198,2.1833152770996094,50.0,18.56089210510254,0.4304782748222351,3.1167054176330566,3.022912979125977,-0.0642939284443855,0.2398365586996078,33.0,32.52255630493164,0.4632287621498108,2.922358512878418,4.4933037757873535,-0.1222655326128006,0.6122400760650635,86.0,19.62500762939453,0.2725410759449005,2.5002336502075195,2.9229986667633057,-0.0681613385677337,0.2802683413028717,184.9972113558172
34.0,148.316162109375,0.919763684272766,17.277063369750977,28.44626235961914,-0.6128766536712646,2.0996549129486084,35.0,100.39635467529295,0.8779307007789612,11.756661415100098,19.67870140075684,-0.4222078919410705,1.427372694015503,51.0,48.01795196533203,1.0498929023742676,10.944296836853027,9.685401916503906,-0.2028400152921676,0.5009167790412903,52.0,39.604225158691406,1.269899845123291,9.58188819885254,8.377870559692383,-0.1727195531129837,0.3653800189495086,17.0,187.9251251220703,1.1045811176300049,9.359871864318848,23.75469207763672,-0.9045301675796508,3.80042576789856,33.0,54.825313568115234,0.1377639770507812,6.202807903289795,10.144682884216309,-0.2411448359489441,0.7512514591217041,18.0,101.3132095336914,0.3799905776977539,5.096078872680664,12.559191703796388,-0.4863240718841553,2.248347282409668,16.0,95.82996368408205,0.2013907432556152,4.3709797859191895,11.571161270141602,-0.4610453844070434,2.2529008388519287,86.0,15.290948867797852,0.1734117269515991,3.277073621749878,3.19085955619812,-0.0490926504135131,0.2292753756046295,50.0,14.087647438049316,0.1176025941967964,2.754703521728516,2.517863512039185,-0.0577741675078868,0.2162502855062484,184.9972113558172
34.0,183.86708068847656,1.1508709192276,15.087120056152344,34.0725212097168,-0.7097077369689941,4.36600399017334,35.0,153.47300720214844,1.0778794288635254,12.407271385192873,28.48952865600586,-0.6101505160331726,3.5694196224212646,33.0,57.48391342163086,0.3509547114372253,4.294591903686523,9.728459358215332,-0.2153476923704147,1.6125904321670532,69.0,63.120079040527344,0.1417346447706222,4.211465835571289,9.381054878234863,-0.3501516282558441,1.1526634693145752,103.0,46.89582824707031,0.1719774752855301,3.650250196456909,7.22292947769165,-0.2608258426189422,0.8142333030700684,68.0,48.477088928222656,0.0459950342774391,3.415203809738159,7.421552658081055,-0.2683395147323608,1.0070406198501587,104.0,24.906373977661133,0.0170145742595195,2.1031880378723145,4.009515285491943,-0.1377259790897369,0.4034755527973175,36.0,29.99518394470215,0.038485761731863,1.7401597499847412,4.383735179901123,-0.0551144555211067,1.6239486932754517,102.0,23.884422302246094,0.1467285752296447,1.594332575798035,3.305112838745117,-0.1320541501045227,0.5302571654319763,207.0,8.21097469329834,0.031805332750082,1.2126011848449707,1.664116621017456,-0.0441952981054782,0.1965855062007904,369.9944227116344
34.0,294.7205810546875,0.8286651372909546,17.469112396240234,48.40569686889648,-0.9350062012672424,5.231735229492188,35.0,232.00860595703125,0.6319372653961182,14.054996490478516,39.04329299926758,-0.7342608571052551,4.212769985198975,69.0,83.87704467773438,0.942561149597168,8.834856033325195,13.662288665771484,-0.3296907246112823,0.984271764755249,68.0,65.93390655517578,0.7474249601364136,7.233876705169678,11.082682609558104,-0.2451282441616058,0.8537704348564148,103.0,61.895633697509766,0.3577361404895782,5.258429050445557,8.35926628112793,-0.2397549897432327,0.894281268119812,33.0,93.28157806396484,0.2119619697332382,5.108257293701172,14.426177978515623,-0.3228751420974731,1.615478515625,104.0,35.93315124511719,0.1468059420585632,3.146789789199829,4.852715969085693,-0.1371106654405594,0.5131416320800781,70.0,24.64672470092773,0.2087535113096237,2.456667900085449,3.8439791202545166,-0.0944354832172393,0.3378682732582092,102.0,27.29642868041992,0.1270674616098404,2.1930737495422363,3.596975803375244,-0.1038997545838356,0.442002534866333,36.0,36.75996398925781,0.0186106655746698,1.88097083568573,5.418705463409424,-0.081727460026741,1.3138073682785034,369.9944227116344
33.0,6.3925957679748535,0.187813252210617,2.460965394973755,2.345521211624145,-0.1881949603557586,0.4250096976757049,32.0,6.462822437286377,0.1257896423339843,2.407330274581909,2.2719404697418213,-0.190484344959259,0.4006938338279724,22.0,5.59574556350708,0.1990159302949905,1.906043291091919,1.922915816307068,-0.1523996740579605,0.4438591301441192,21.0,4.315759658813477,0.1162100136280059,1.6345791816711426,1.5910515785217283,-0.1483495831489563,0.2811548709869385,11.0,4.204049110412598,0.0679120123386383,1.3236693143844604,1.419052004814148,-0.165445476770401,0.2487086206674575,76.0,3.157212972640991,0.057303462177515,1.134082913398743,1.147998929023743,-0.1169083043932914,0.1511814445257187,109.0,3.5222418308258057,0.0795072242617607,1.0419998168945312,1.1505961418151855,-0.1326972693204879,0.1877082288265228,10.0,2.5256786346435547,0.0703500360250473,0.8427954912185669,0.8336851000785828,-0.0867060646414756,0.2999230027198791,43.0,2.595833539962769,0.0524802170693874,0.8213210701942444,0.8691402673721313,-0.0987621396780014,0.1453801244497299,120.0,2.031956434249878,0.0664479881525039,0.8162724375724792,0.7568569779396057,-0.0750272721052169,0.1066301763057708,233.08188075904496
43.0,5.63346529006958,0.186617761850357,3.260082244873047,1.8400572538375852,-0.154193490743637,0.469232439994812,44.0,5.233785629272461,0.2129747420549392,2.988957643508911,1.6744365692138672,-0.1848162710666656,0.5017529726028442,22.0,7.433386325836182,0.2653402984142303,2.5631062984466557,2.490853309631348,-0.2728293538093567,0.3624465465545654,21.0,5.704570770263672,0.2469650208950042,1.9593122005462649,1.8610162734985352,-0.1876029521226883,0.3558372855186462,65.0,3.108323812484741,0.1619921922683715,1.7046449184417725,1.162580132484436,-0.1034686118364334,0.1603936702013015,66.0,1.9117454290390012,0.1341429948806762,1.044501543045044,0.6847568154335022,-0.0617023669183254,0.0978417173027992,23.0,2.932899475097656,0.1298856437206268,0.826862633228302,0.8228009343147278,-0.0841688364744186,0.2974314391613006,42.0,1.5692949295043943,0.0771880820393562,0.816498875617981,0.4934832751750946,-0.0260430071502923,0.3174350559711456,87.0,1.4728083610534668,0.0057310280390083,0.724826455116272,0.5278075933456421,-0.0373928658664226,0.1232291162014007,64.0,1.370069146156311,0.067086786031723,0.713111162185669,0.4950294494628906,-0.0469996370375156,0.0850020051002502,466.1637615180899
